10:14,2020-10-05,"['Sverige, Stockholms län']","['java', 'sql', 'scrum', 'analys', 'jenkins', 'jira', 'linux', 'nätverk', 'systemutveckling', 'test', 'svenska', 'scrum master', 'intellij', 'testautomatisering', 'systemtest', 'analys', 'kravställning', 'test', 'upphandling', 'svenska', 'säkerhet', 'avtal', 'ledning', 'it-arkitektur']"
10:27,2020-10-05,"['Sverige, Stockholms län']","['java', 'sql', 'scrum', 'analys', 'jenkins', 'jira', 'linux', 'nätverk', 'systemutveckling', 'test', 'svenska', 'scrum master', 'intellij', 'testautomatisering', 'systemtest', 'analys', 'kravställning', 'test', 'upphandling', 'svenska', 'säkerhet', 'avtal', 'ledning', 'it-arkitektur']"
