10:19,2020-10-08,"['Sverige, Stockholms län']","['java', 'javascript', 'sql', 'scrum', 'agile', 'basic', 'hibernate', 'ios', 'json', 'lean', 'linux', 'maven', 'mockito', 'product development', 'production', 'rest', 'spring', 'spring framework', 'supervision', 'think c', 'visio', 'vision', 'continuous integration', 'scala', 'english', 'backend', 'product owner', 'agile', 'java', 'sql', 'node.js', 'finans', 'angular', 'kubernetes', 'java 11']"
10:21,2020-10-08,"['Sverige, Stockholms län']","['java', 'javascript', 'sql', 'scrum', 'agile', 'basic', 'hibernate', 'ios', 'json', 'lean', 'linux', 'maven', 'mockito', 'product development', 'production', 'rest', 'spring', 'spring framework', 'supervision', 'think c', 'visio', 'vision', 'continuous integration', 'scala', 'english', 'backend', 'product owner', 'agile', 'java', 'sql', 'node.js', 'finans', 'angular', 'kubernetes', 'java 11']"
10:22,2020-10-08,"['Sverige, Stockholms län']","['java', 'javascript', 'sql', 'scrum', 'agile', 'basic', 'hibernate', 'ios', 'json', 'lean', 'linux', 'maven', 'mockito', 'product development', 'production', 'rest', 'spring', 'spring framework', 'supervision', 'think c', 'visio', 'vision', 'continuous integration', 'scala', 'english', 'backend', 'product owner', 'agile', 'java', 'sql', 'node.js', 'finans', 'angular', 'kubernetes', 'java 11']"
15:05,2020-10-08,"['Sverige, Stockholms län']",[]
15:07,2020-10-08,"['Sverige, Stockholms län']",[]
15:10,2020-10-08,"['Sverige, Stockholms län']","['analys', 'analysis', 'management', 'microsoft', 'strategi', 'java', 'installation', 'finans', 'angular', 'ejb']"
